Evolutionary Prisoner's Dilemma Tournament Results
Generated on,2025-06-02 13:07:27
Termination Probability,10%
OpenAI Model Used,gpt-3.5-turbo
Gemini Model Used,gemini-1.5-flash-preview-0514 

SECTION 1: POPULATION HISTORY
Phase,Alternator,Bayesian,Gemini,GenerousTFT,Gradual,GrimTrigger,OpenAI,Prober,Random,SuspiciousTFT,TitForTat,WinStayLoseShift
Phase 1,2,2,2,2,2,2,2,2,2,2,2,2
Phase 2,2,2,2,2,2,3,2,2,1,2,2,2
Phase 3,1,2,2,2,2,3,2,1,1,2,2,4
Phase 4,1,3,2,2,2,4,2,1,0,0,2,5
Phase 5,0,3,2,2,2,5,2,0,0,0,2,6

SECTION 2: STRATEGY PERFORMANCE BY PHASE
Phase,Strategy,ScorePerMove,ScorePerMatch,TotalScore,TotalRounds,MatchesPlayed
Phase 1,GrimTrigger,2.786,22.587,1039,373,46
Phase 1,GenerousTFT,2.779,28.761,1323,476,46
Phase 1,Bayesian,2.766,29.761,1369,495,46
Phase 1,TitForTat,2.763,21.5,989,358,46
Phase 1,Gradual,2.726,30.935,1423,522,46
Phase 1,Gemini,2.698,24.283,1117,414,46
Phase 1,WinStayLoseShift,2.537,23.935,1101,434,46
Phase 1,OpenAI,2.501,25.065,1153,461,46
Phase 1,SuspiciousTFT,2.438,19.609,902,370,46
Phase 1,Alternator,2.304,24.043,1106,480,46
Phase 1,Prober,2.244,18.826,866,386,46
Phase 1,Random,2.084,18.978,873,419,46
Phase 2,WinStayLoseShift,2.775,29.022,1335,481,46
Phase 2,TitForTat,2.746,28.478,1310,477,46
Phase 2,GenerousTFT,2.743,28.022,1289,470,46
Phase 2,Bayesian,2.737,28.674,1319,482,46
Phase 2,Gemini,2.58,23.109,1063,412,46
Phase 2,GrimTrigger,2.51,21.754,1501,598,69
Phase 2,OpenAI,2.499,27.109,1247,499,46
Phase 2,Gradual,2.493,25.522,1174,471,46
Phase 2,SuspiciousTFT,2.327,24.935,1147,493,46
Phase 2,Random,2.153,22.087,508,236,23
Phase 2,Prober,2.142,26.261,1208,564,46
Phase 2,Alternator,2.077,21.087,970,467,46
Phase 3,Bayesian,2.882,27.13,1248,433,46
Phase 3,GrimTrigger,2.822,26.58,1834,650,69
Phase 3,WinStayLoseShift,2.796,25.707,2365,846,92
Phase 3,Gradual,2.782,26.609,1224,440,46
Phase 3,TitForTat,2.769,29.674,1365,493,46
Phase 3,GenerousTFT,2.735,26.283,1209,442,46
Phase 3,OpenAI,2.564,28.652,1318,514,46
Phase 3,Prober,2.357,21.522,495,210,23
Phase 3,Gemini,2.303,22.783,1048,455,46
Phase 3,Alternator,2.114,16.087,370,175,23
Phase 3,SuspiciousTFT,2.061,21.413,985,478,46
Phase 3,Random,1.947,15.913,366,188,23
Phase 4,GenerousTFT,2.947,28.761,1323,449,46
Phase 4,WinStayLoseShift,2.924,27.461,3158,1080,115
Phase 4,GrimTrigger,2.912,22.348,2056,706,92
Phase 4,OpenAI,2.884,21.13,972,337,46
Phase 4,TitForTat,2.875,23.435,1078,375,46
Phase 4,Bayesian,2.79,30.449,2101,753,69
Phase 4,Gradual,2.745,20.348,936,341,46
Phase 4,Gemini,2.611,23.043,1060,406,46
Phase 4,Prober,2.277,18.217,419,184,23
Phase 4,Alternator,2.101,18.174,418,199,23
Phase 5,Gradual,2.988,27.804,1279,428,46
Phase 5,TitForTat,2.967,25.283,1163,392,46
Phase 5,WinStayLoseShift,2.951,26.022,3591,1217,138
Phase 5,GrimTrigger,2.937,27.991,3219,1096,115
Phase 5,GenerousTFT,2.934,28.13,1294,441,46
Phase 5,Bayesian,2.929,31.797,2194,749,69
Phase 5,OpenAI,2.899,22.565,1038,358,46
Phase 5,Gemini,2.523,20.457,941,373,46

SECTION 3: COMPLETE MATCH AND ROUND DATA
Phase,Match,Round,Agent1,Agent2,Move1,Move2,Payoff1,Payoff2,Reasoning1,Reasoning2
Phase 5,18,8,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,18,9,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,18,10,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,18,11,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,18,12,TitForTat_1,Bayesian_2,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.14, grim_trigger:0.14, win_stay_lose_shift:0.14, random:0.00, generous_tft:0.14, suspicious_tft:0.14, gradual:0.14, prober:0.00, alternator:0.00, always_cooperate:0.14. Using TFT."
Phase 5,19,1,TitForTat_1,Bayesian_3,C,C,3,3,Copying opponent's last move.,Starting with cooperation to gather data.
Phase 5,19,2,TitForTat_1,Bayesian_3,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.10, grim_trigger:0.10, win_stay_lose_shift:0.10, random:0.10, generous_tft:0.10, suspicious_tft:0.10, gradual:0.10, prober:0.10, alternator:0.10, always_cooperate:0.10. Using TFT."
Phase 5,19,3,TitForTat_1,Bayesian_3,C,C,3,3,Copying opponent's last move.,"Not confident in opponent strategy yet. Probs: tit_for_tat:0.13, grim_trigger:0.13, win_stay_lose_shift:0.13, random:0.07, generous_tft:0.13, suspicious_tft:0.13, gradual:0.13, prober:0.01, alternator:0.01, always_cooperate:0.13. Using TFT."
Phase 5,20,1,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"I have no information about my opponent's strategy yet, as there have been no moves played. In this situation, it is generally a good idea to start with cooperation as a means of potentially establishing a cooperative relationship with the opponent. This initial move of cooperation can signal goodwill and may lead to mutual cooperation in subsequent rounds, resulting in a higher overall score if the game continues."
Phase 5,20,2,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Since both my opponent and I cooperated in the first round, it indicates a potential inclination towards cooperation. In the spirit of building trust and potentially fostering a cooperative relationship for mutual benefit in the long run, I will continue to cooperate in this round as well."
Phase 5,20,3,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated twice in a row, indicating a potential pattern of cooperation. It might be beneficial to continue cooperating to maintain a positive relationship and earn 3 points in return."
Phase 5,20,4,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"I have cooperated in the past three rounds, and my opponent has also cooperated in all three rounds. This suggests that my opponent might be following a cooperative strategy. Since cooperation leads to mutual benefit, it might be beneficial to continue cooperating to maintain a positive relationship and earn the maximum reward of 3 points in each round."
Phase 5,20,5,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Based on the past moves where both my opponent and I have consistently cooperated, there is a high likelihood that my opponent will continue to cooperate in the next round as well to maintain the mutual cooperation. Therefore, I should cooperate in this round as well to continue receiving the higher reward of 3 points for mutual cooperation."
Phase 5,20,6,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"My opponent and I have both consistently chosen to cooperate in the previous rounds, resulting in mutual benefit with 3 points each per round. Given this pattern of cooperation so far, it seems reasonable to continue cooperating in order to maintain this positive outcome for both of us. Additionally, since there is no indication that my opponent is likely to defect, cooperating provides the best chance for long-term mutual gain."
Phase 5,20,7,TitForTat_1,OpenAI_1,C,C,3,3,Copying opponent's last move.,"Based on the history of our previous moves, it seems that both my opponent and I have consistently chosen to cooperate so far. This suggests that there might be a pattern of mutual cooperation established between us. Since cooperation benefits both of us with a higher payoff of 3 points each, it would be advantageous to continue cooperating to maintain this mutual benefit. Additionally, since there is no indication of a change in strategy from my opponent, cooperating seems to be the most rational choice to continue maximizing our collective score."
Phase 5,21,1,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since this is the first round and I have no information about my opponent's strategy, it is a neutral starting point. In the first round, it is typically beneficial to cooperate (C) to establish a baseline of trust with the opponent. This sets a positive tone for future interactions and increases the likelihood of mutual cooperation in subsequent rounds."
Phase 5,21,2,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since both my opponent and I cooperated in the first round, it indicates a potential for cooperation. In order to continue building trust and potentially earn more points in the long run, I will cooperate again in this round."
Phase 5,21,3,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Since both my opponent and I have chosen to cooperate in the previous rounds, it seems like there is a possibility of establishing a cooperative strategy. This could potentially lead to a mutual benefit of 3 points for each of us. Therefore, I will choose to continue cooperating in this round as well."
Phase 5,21,4,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"My opponent has cooperated in all three previous rounds, indicating a pattern of cooperation. It might be beneficial to continue cooperating in order to maintain a positive relationship and continue receiving the mutual benefit of 3 points each. Additionally, if my opponent continues to cooperate, I can maximize my points by also cooperating."
Phase 5,21,5,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"My opponent has consistently cooperated in the previous rounds, showing a pattern of cooperation. Since the opponent has cooperated so far, it might be beneficial to also cooperate to maintain mutual cooperation and continue earning 3 points each. Additionally, by cooperating, I can potentially build trust with my opponent for future rounds, leading to more cooperation overall."
Phase 5,21,6,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"Based on the history of the game so far, it seems that both me and my opponent have consistently chosen to cooperate in the previous rounds. This suggests that there is a possibility that my opponent might continue to cooperate in the next round as well to maintain the mutual cooperation for mutual benefit. Therefore, I will choose to cooperate again in the next round to potentially continue this pattern of cooperation and maximize my score."
Phase 5,21,7,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"My opponent has consistently chosen to cooperate in all previous rounds, leading to a mutual benefit for both of us. Given the past pattern of cooperation and the potential for the game to end at any time with a 10% probability, it seems beneficial to continue cooperating in order to maintain a positive score for as long as the game lasts."
Phase 5,21,8,TitForTat_1,OpenAI_2,C,C,3,3,Copying opponent's last move.,"I have consistently cooperated in all previous rounds, which has resulted in a mutual benefit of 3 points for each round. Given the history of cooperation and the potential for the game to end at any time, it is still beneficial to continue cooperating to maximize the overall score. Additionally, since there is no indication of a change in strategy from the opponent, cooperation seems like the most logical choice to maintain the positive outcome for both parties. Therefore, I will continue to cooperate."
Phase 5,22,1,TitForTat_1,Gemini_1,C,D,0,5,Copying opponent's last move.,"Since this is the first move, and the game can end at any time, defecting guarantees at least one point if the game ends immediately.  Cooperating risks zero points if the opponent defects and the game ends. Also, tit-for-tat is generally a good strategy for iterated prisoner's dilemma, but we need an initial move.  So starting with D to see what the opponent does and then mirroring their last move could be a good strategy."
Phase 5,22,2,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,"They cooperated on the first move. Since there's a chance the game ends after every round, defecting now gives the highest possible points for this round. Also, defecting generally discourages cooperation from the opponent in future rounds, improving my chances to exploit them."
Phase 5,22,3,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,The opponent defected on the first move and cooperated on the second. This could be noise or a change of strategy. Since there's always a 10% chance the game will end I'll defect to maximize my points on this round.
Phase 5,22,4,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,"The opponent has cooperated once and defected twice. Since there's a chance the game ends after any round, I should prioritize maximizing my score in each round.  Defecting gives me the best chance to achieve that given their current mixed behavior."
Phase 5,22,5,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,"The opponent has mostly defected.  Given the 10% chance of the game ending after any round, there's little incentive to cooperate in hopes of establishing long-term cooperation.  Tit-for-tat or other more forgiving strategies are unlikely to be effective in this unpredictable environment. Defecting maximizes the expected points for the next round, even if it means mutual defection."
Phase 5,22,6,TitForTat_1,Gemini_1,D,D,1,1,Copying opponent's last move.,"The opponent has mostly defected.  Since the game can end at any time, defecting is the safest option to avoid getting zero points.  Continuing to defect is the dominant strategy."
Phase 5,23,1,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,"Since this is the first move and there is no prior history to base my decision on, I will start by cooperating.  Cooperation encourages cooperation and leads to the best mutual outcome if reciprocated."
Phase 5,23,2,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,The opponent cooperated in the first round.  I will cooperate as well to build trust and hopefully establish mutual cooperation for maximum points.
Phase 5,23,3,TitForTat_1,Gemini_2,C,C,3,3,Copying opponent's last move.,They've cooperated twice.  I'll cooperate again hoping they continue to cooperate.
Phase 5,24,1,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,24,2,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,3,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,4,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,5,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,6,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,7,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,8,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,9,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,10,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,11,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,12,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,13,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,14,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,15,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,16,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,17,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,18,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,19,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,20,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,21,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,22,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,23,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,24,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,25,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,26,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,24,27,TitForTat_2,GrimTrigger_1,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,25,1,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,25,2,TitForTat_2,GrimTrigger_2,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,1,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,26,2,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,3,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,4,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,5,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,6,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,7,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,8,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,9,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,26,10,TitForTat_2,GrimTrigger_3,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,1,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,27,2,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,3,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,4,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,5,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,6,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,7,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,8,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,9,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,10,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,11,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,12,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,13,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,14,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,15,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,16,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,17,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,18,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,19,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,27,20,TitForTat_2,GrimTrigger_4,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,28,1,TitForTat_2,GrimTrigger_5,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,28,2,TitForTat_2,GrimTrigger_5,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,28,3,TitForTat_2,GrimTrigger_5,C,C,3,3,Copying opponent's last move.,"Opponent has always cooperated, so I will cooperate."
Phase 5,29,1,TitForTat_2,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,Starting with cooperation.
Phase 5,29,2,TitForTat_2,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,29,3,TitForTat_2,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
Phase 5,29,4,TitForTat_2,WinStayLoseShift_1,C,C,3,3,Copying opponent's last move.,"Last round was a 'win', staying with C."
